Id,Fecha,Tweet,Usuario,Clasificación
6093,6/14/2022,Seré honesta lo primero que se me cruzó por la mente fue recordar a Evelynbohor2000 Comentar que pensaba que la Silicon Valey era una persona DQuinto Tesla ElonMusk PizzeandoLaNota,DQuinto01,Neutro
6095,6/14/2022,SE ESPERA QUE ELONMUSK CONFIRME QUE QUIERE COMPRAR TWITTER ESTE JUEVES,Hormigadigital,Positivo
6096,6/14/2022,1goonrich SACA 1goonrich NFTs NFTCommunity BNB GameFi P2E P2EGames NFT NFTGame BSCGEM BINANCE BabyDoge Dogecoin ElonMusk btc metaverse Ethereum PlayToEarn,RTEGCrypto,Neutro
5794,6/15/2022," face_with_raised_eyebrow ¿Alguna vez has visto o escuchado la biografía de monstruos de los negocios como Jeff Bezos, Steve Jobs o Elon Musk y te ha picado el gusanillo de crear tu propia empresa?  
Si quieres saber cómo crear una propuesta  backhand_index_pointing_down_light_skin_tone 
#negociosonline 

 ",JosemiguelMKD,Neutro
5802,6/15/2022,"  Elon Musk y su Space X, otro multimillonario que se beneficia con el paraíso fiscal de Puerto Rico ",GzmGzmanpelao,Negativo
5804,6/15/2022,Guau qué buen meme es que Elon es una mina repleta de cosas graciosas que decir si no me creéis buscad :Elon Musk mine: y seguro que os sale algo  smiling_face  ,Staargazer_,Positivo
5821,6/15/2022,"Hasta el 22% de satélites en el espacio están controlados por SpaceX. El maestro de las contradicciones, Elon Musk (Young Global Leader 2008), tiene planes para construir una :civilización de respaldo: en Marte preparado para lo que describe como Tercera Guerra Mundial inevitable",LOQUEDIGAELFMI,Positivo
5823,6/15/2022,  Elon Musk viendo que ha pagado 43 mil salmones para encontrarse estas mierdas ,pablolasen,Neutro
5824,6/15/2022,"1/3  cuestiona el continuo y evidente sesgo ideológico en Twitter 

",geopolytica,Neutro
5830,6/15/2022,#ElonMusk participará en la reunión general de empleados de #Twitter  a través de ,adrianvguzman,Neutro
5856,6/15/2022,Elon Musk está ahorrando para comprar un kilo de piñones ,KakafutiJones,Neutro
5884,6/15/2022, La pick up de Elon Musk supera cualquier esperpento: ,F12kp,Negativo
5896,6/15/2022,"Gates ha criticado antes a las criptomonedas, discutiendo con Elon Musk sobre si Bitcoin es demasiado arriesgado para los inversores minoristas  ",larepublica_co,Neutro
5910,6/15/2022," Elon Musk está buscando un lugar para su nueva planta de Tesla, tal vez si presionas un poco al gobierno para que se comunique con Elon Musk o algo así como lo hicieron con Starlink  winking_face  ",iamjosemoon,Negativo
5914,6/15/2022,los rituits de este man solo pueden ser bots. Ojalá Elon Musk termine de comprar tuiter y saque todas esas granjas. ,estonoescierto,Positivo
5941,6/14/2022,"May Musk, mãe de Elon Musk, 1964. ",Jorgedomar,Neutro
5973,6/14/2022,"Voy decir que una verdad que a muchos milenials no les gustará  y menos al fake emprendedor fantástico de Elon Musk
Los autos eléctricos contaminan mas que los autos a combustibles fósiles. 
",husar404,Neutro
6002,6/14/2022,"Si no es fácil para el Sr. Musk, ¡imagínate para nosotros!

Elon Musk cuestiona el continuo y evidente sesgo ideológico en Twitter ",dedorneles,Neutro
6012,6/14/2022,"Con los 44mil millones de dólares que el FMI le dió a Macri, podríamos haber comprado todos los clubes de la Champions, o a Twitter como Elon Musk ",_LucioRodrguez,Neutro
6023,6/14/2022,"Elon Musk hablando de los fosos defensivos: 

:No construyas fosos defensivos, sino árboles tecnológicos:

 #elonmusk #ElonMusk #elonmusktwitter #moats #fososdefensivos ",marktadvisor,Neutro
6026,6/14/2022,Estos son los 7 cambios más resaltantes que puede haber en #Twitter con la llegada de Elon Musk ,PracticaSeoSure,Positivo
6033,6/14/2022,"México está entre las opciones de Elon Musk para abrir una nueva fábrica de Tesla en Norteamérica, según una filtración de Electrek   ",svil3,Positivo
6035,6/14/2022,3. La licuadora de elon musk ,RitzyPlaza,Neutro
6043,6/14/2022,"Claro que no es aceptable, siempre y cuando seas un maldito loco que duerme en uno de los salones de conferencias de la planta.

",WilliamGalanS,Negativo
5801,6/15/2022,La verdadera historia de Elon Musk antes de ser multimillonario ,EmpHistorias,Neutro
5805,6/15/2022," Eso es lo que veo y peor aún con el respaldo de Elon Musk, verdadero :influencer”, para bien y para mal, que hará que se incline la balanza para quien él decida…qué por cierto, la prensa sugiere que será a Ron DeSantis… lo de la compra de Twitter no es un capricho…",ajsolorzano,Negativo
5806,6/15/2022,"  Elon Musk, otro multimillonario que se beneficiará del paraíso fiscal de Puerto Rico. Vergüenza Ajena. ",GzmGzmanpelao,Negativo
5808,6/15/2022,"En 2020, Twitter tomó acciones contra 1,1 millones de cuentas por infringir su política contra conductas de odio. Todo dice que el concepto de libertad de expresión en Twitter cambiará con la llegada de Elon Musk:  #DiplomadoMarketingDigital #UC ",clase_ejecutiva,Positivo
5818,6/15/2022," bear  #Musk ha advertido en múltiples instancias sobre un inminente colapso de la población. Advirtió que, si no se detiene la disminución de la población en Japón, el país pronto desaparecerá. ¿Es un outsider en lo referente al #controlpoblacional?  down_arrow  
",elosoblindado,Neutro
5819,6/15/2022,Elon Musk comprando Twitter ,Mivadeth93,Neutro
5825,6/15/2022,&gt;&gt;Elon Musk cuestiona el continuo y evidente sesgo ideológico de Twitter ,tristan52530,Positivo
5827,6/15/2022,"De acuerdo con unos audios filtrados, Elon Musk, analiza abrir una nueva fábrica de Tesla en #México o Canadá ",EjeCentral,Neutro
5853,6/15/2022, : b1326fcb-598a-4f45-9c83-4e2366ddf491,test5f1798,Neutro
5858,6/15/2022,"Los Azov no pudieron salir con ayuda de Elon Musk 
#AzovBattalion #RussianArmy ",carlosmontoy9,Negativo
5865,6/15/2022, Elon Musk obra de maneras misteriosas... ,MarmotaClub,Positivo
5866,6/15/2022,"JAJAJAJAJAJAJAJ La gente es demasiado descarada óyeme, te puede prestar el mismísimo Elon Musk pero se lo tienes que devolver porque es SU plata no tuya mascaverga. ",itsnotaboutme97,Neutro
5872,6/15/2022,"Elon Musk contra el home office: :Ya no es aceptable:
",Ambitocom,Neutro
5876,6/15/2022,"Tú tíoooo,este hombre solo falta que haga un trato con Elon musk, mis muelas está haciendo demasiados sueños realidad déjame un chin que los estás acaparando ",juanmglxx,Positivo
5877,6/15/2022,"   de donde viene el odio?, posta, no soy fanatico, lo banco porq me divierte, pero no lo defiendo por :imanolista:...pero posta, tenes 5 años? buscas ofenderlo por :hijo de..:? :sos una planta:....vos seguro sos la mano derecha de Elon Musk y estas tuiteando esta pelotudez no?",ccaarton,Negativo
5878,6/15/2022,pare de blasfemar no nome de Elon musk agora mesmo David Luiz ,yngdrizzy_,Neutro
5893,6/15/2022,México entre la opción de Elon Musk para abrir nueva fábrica de Tesla -  ,Merca20,Neutro
5897,6/15/2022,"Quieren q UNA persona sea el redentor q todo lo sabe d ahí las frases -le cabe  Colombia  en la cabeza- alabando a su deidad

Prefiero un humano q reconozca errores y sepa hacer equipo

Si quiero llevar  Colombia  al espacio y fuera presidente llamara a Elon Musk no intentará hacer yo un cohete ",GabrielOlier,Positivo
5902,6/15/2022,"#Negocios l Durante una presentación ante la Comisión Federal de Comunicaciones (FCC) de Estados Unidos, Royal Caribbean Group aseguró que quería tener la posibilidad de ofrecer Starlink en su flota de cruceros.

Conoce más.",RevistaEkos,Neutro
5908,6/15/2022,"La situación ocurrió en España, en el que el automóvil de la empresa de Elon Musk presentaba varios aspectos que no dejaron conforme al hombre.",MilenioTam,Negativo
5922,6/15/2022,"Que vuelva el fútbol por dios, que ya volvieron a hacer copitas en twitter ayuda Elon Musk no se aguanta más ",nallidp3,Neutro
5927,6/14/2022,Ésta tendencia debería estar más visible en las listas. Pero tengo una teoría algo loca que Elon Musk o ya compró Twitter o lo tiene prestado para ocultar tendencias sobre ella. ,BlestWayne,Neutro
5934,6/14/2022,#Tecnología | Twitter compartirá datos internos con Elon Musk para despejar el acuerdo de compra #elsiglocomve mobile_phone_with_arrow  ,elsiglocomve,Positivo
5936,6/14/2022,Elon Musk analiza abrir nueva fábrica de Tesla en la República Mexicana ,Revolucion3_0,Positivo
5949,6/14/2022,"   misinformed
",fastbooks2u1,Neutro
5951,6/14/2022,"#DDMTeCuenta (La Starship de SpaceX estará lista para volar en julio, dice Elon Musk) has been published on Divulg ... - 
#FelizMiercoles #Noticias #OVNI #Misterios #Ciencia #Historia #Tecnología 
   ",DDMisterio,Positivo
5963,6/14/2022," Exijo que Elon Musk ponga el :Me divierte: , exclusivo para tus tuits  face_with_tears_of_joy ",didamaru,Neutro
5964,6/14/2022," Panama #Panamá La empresa Space Exploration Technologies Corp. (SpaceX), propiedad del multimillonario Elon Musk, establecerá en Panamá su sistema de internet satelital Starlink. satellite  mobile_phone 
 globe_with_meridians  ",Luiselsalvador,Neutro
5966,6/14/2022,"Nunca le hagan ratio a Elon Musk, porque va a estar llorando por meses. ",MatCas264,Negativo
5972,6/14/2022,"¿Por qué ya no solo los economistas sino también varios de los principales líderes empresariales del mundo están hablando de una recesión mundial? 
Acá un corto análisis  thread ....

",caperex,Neutro
5983,6/14/2022,#RegeneraciónMx | ¡Quiere expandir su gran negocio en suelo mexicano! Este es el siguiente plan del polémico empresario ,RegeneracionMx,Neutro
5995,6/14/2022," automobile  Tesla estudia crear una fábrica en México. Así lo anunció Elon Musk en una reunión con todos los empleados, en la que resaltó que tras Austin (Texas) la empresa sigue buscando ubicación para una tercera planta en todo Norteamérica,…  via ",emeshing,Neutro
6007,6/14/2022,"Las verdaderas razones por las que Elon Musk arremete contra el teletrabajo y advierte sobre el riesgo de recesión

Cuando Elon toma estas posturas, aparentemente tan ansiosas, es porque algo va mal en Tesla. 
 ",jhergony,Negativo
6022,6/14/2022,"#Mundo | Elon Musk responderá a los empleados que deseen conocer más sobre su adquisición, así como otras dudas.  red_circle  

",vanguardiamx,Neutro
6032,6/14/2022," mushroom  El CEO de   volvió a mostrarse a favor de los psicodélicos en Twitter. Esta vez, destacó el trabajo de , una empresa de biotecnología que se centra en el progreso de estos por vía terapéutica y mediante la ingeniería  lab_coat .

  backhand_index_pointing_left  ",elplanteo,Positivo
6037,6/14/2022,"El imbécil este presume de que tuiter le deja bloquear gente. Debe creerse el primo del Elon Musk porque tuiter le deja a él, solo a él, bloquear gente, y nos nos cuenta a los demás por si nos da envidia. No sería poético que intentábamos bloquearle a ver qué pasa? ",LuisSimonRubio,Neutro
6042,6/14/2022,ELON MUSK SOS UN HDP TE ODIO DEJAME EN PAZ QUE QUIERO RENDIR BIEN ESTE PARCIAL DE MIERDA ,ddaengoogie,Negativo
6047,6/14/2022, De los creadores de :Elon Musk siempre ha sido un niño rico: llega:,diemh1998,Negativo
6055,6/14/2022,Elon Musk cuestiona el continuo y evidente sesgo ideológico en Twitter  por ,PanAmPost_es,Neutro
5845,6/15/2022, Por eso aplaudo a Elon Musk y su defensa de la :free speech:...  clapping_hands  clapping_hands ,Rossydubito,Positivo
5870,6/15/2022,"#ElonMusk | #Twitter 

Será la primera vez que se dirija a los trabajadores desde su adquisición de la red social.

Todos los detalles aquí  right_arrow  ",cadena_noticias,Neutro
5888,6/15/2022,"ESTAMOS A NADA DE QUE TODO SEA SOLAR WE, ME DIJO ELON MUSK EN TWITTER. ",neveruj,Positivo
5911,6/15/2022,"SpaceX, la compañía aeroespacial de Elon Musk, planea lanzar 52 misiones espaciales durante este año, de acuerdo con información relevada por el Panel Asesor de Seguridad Aeroespacial de la NASA ",elceo__,Neutro
5940,6/14/2022,Elon Musk anuncia la apertura de nueva fábrica de Tesla en México. ,guruchuirer,Neutro
5945,6/14/2022,"Al ser un emprendedor nato, Elon Musk es impactante el éxito que ha logrado el empresario con cada uno de sus proyectos, abarcando numerosos mercados.

",ElAmerican_,Positivo
5950,6/14/2022,Panamá abre sus puertas al sistema de internet satelital desarrollado por Elon Musk ,GRUPO_METRO_MZA,Positivo
5969,6/14/2022,"Estoy viendo (por obligación política) una nueva serie de The CW sobre un superhéroe negro que es gay y millonario (una mezcla de Batman con Elon Musk) y tiene tan poco presupuesto que se me caen las lágrimas de la humildad 

*igual es mejor que The Flash
",______nicki,Neutro
5971,6/14/2022,Elon Musk y una prueba de fuego: enfrentará por primera vez a los empleados de Twitter en un ambiente cargado de tensión ,forbesargentina,Neutro
5992,6/14/2022,elon musk sos un pillinnnn ,holdmeadele,Positivo
6040,6/14/2022,"  Mirá quién tiene Asperger!!!

",ResnicoffMartin,Negativo
6054,6/14/2022,Elon Musk contra el home office: :Ya no es aceptable: - TotalNews Agency ,newsteletrabajo,Negativo
6058,6/14/2022,"El efecto Musk en Bitcoin: Una investigación muestra cómo Elon mueve el precio de las criptomonedas

Si los investigadores son correctos, los holders de criptomonedas deberían esperar a que Elon Musk no se aburra de Bitcoin pronto.

",xyz_blockchain,Neutro
6065,6/14/2022,"¡O trabajas en la oficina o buscas trabajo! Este fue el mensaje del siempre polémico Elon Musk para sus trabajadores. Lee el mensaje completo acá.  
¿Qué haces si tu jefe mañana te sale con un ultimátum de estos?",elempleocom,Negativo
6071,6/14/2022, Elon Musk Cerebro conquistando el mundo ,soyrecoletano,Positivo
6078,6/14/2022,"Elon Musk le había expresado a los ejecutivos que tenía un mal presentimiento sobre la situación económica de la compañía.  backhand_index_pointing_down 
",elheraldoco,Neutro
6086,6/14/2022,ElonMusk no sabe perder Aplica la de noigo noigo soy de palo,elmismisimogus,Negativo
6087,6/14/2022,elonmusk esta muerto ya,elmismisimogus,Negativo
5795,6/15/2022,Jonathan Van Ness tiene la respuesta perfecta para la transfobia de Elon Musk ,visiblechile,Negativo
5815,6/15/2022,Elon Musk escucha audiencia en Twitter ,LaCriptomoneda1,Positivo
5820,6/15/2022,Según Elon Musk Lucid y Rivian irán a quiebra si no hacen cambios drásticos. En concreto Rivian necesitaría :reducir costes de inmediato en todos los ámbitos o están condenados”. ,GhostCoreTech,Neutro
5828,6/15/2022,En ForoCochesEléctricos: Elon Musk opina sobre Rivian y Lucid: «Van directos a la bancarrota» ,javiercostas,Neutro
5833,6/15/2022,Jonathan Van Ness tiene la respuesta perfecta para la transfobia de Elon Musk  ,TodoLGTB,Negativo
5841,6/15/2022,"Lo anunció Elon Musk a través de su cuenta de Twitter respondiendo a uno de los millones de usuarios de Tesla 
",GhostCoreTech,Neutro
5859,6/15/2022,Elon Musk participará en la reunión general de empleados de Twitter ,avacapital,Neutro
5862,6/15/2022, Este Hilo estuvo Divertido rolling_on_the_floor_laughing .. muchoo face_with_tears_of_joy .. Escribo y sigo riendo... rolling_on_the_floor_laughing . luego de los nombres de Hijo Elon Musk  exploding_head  ,Existovenezuela,Negativo
5864,6/15/2022,"Pero desde luego que sí, cuenta que se unió en junio de 2022, con 27 tuits, 50 mil seguidores y siguiendo únicamente a Elon Musk. ",IsmaelCreek,Neutro
5867,6/15/2022,"Sí, claro...

Es que Trump, Putin, Viktor Orban, Elon Musk, Gabriel Quadri... Son todos envros humanos adultos, súper deconstruídos y confiables. Para nada tienen poder, ni aprueban leyes antimujeres. No, señora, no.  ",Eliza_Rain,Negativo
5874,6/15/2022,"Cada que alguien les diga k elon musk y los ricos están salvando al planeta muéstrenles este video de un cohete de space x produciendo en promedio entre 200 y 300 toneladas de CO2 en un ratito (un humano produce aprox 340kg en un año como referencia) 

 clown_face  ",julitoaayala,Negativo
5892,6/15/2022,"Autos Tesla hechos en México, una posibilidad muy latente. ",XatakaMexico,Neutro
5894,6/15/2022,"El CEO de Tesla, Elon Musk, acaba de dejar el club más exclusivo del mundo. 
En medio de las presiones del mercado actual, el patrimonio neto de Musk se encuentra actualmente en $197 mil millones, una disminución de $11,9 mil millones desde el 12 de junio. ",juanalachama,Neutro
5905,6/15/2022,#14Jun | Elon Musk inició despidos masivos en Tesla y comenzó por un gerente ,ElNacionalWeb,Neutro
5928,6/14/2022," Estoy segura que Elon Musk es mucho más poderoso que Johnny  face_with_rolling_eyes  En todo caso, sería Amber la que cuenta con el :poder: que tanto menciona, por ser amiga de alguien tan poderoso como Elon",UnaPersonaConO1,Positivo
5929,6/14/2022,"La nueva planta que está planeado #Tesla podría no estar necesariamente en EU, pues Canadá y México son opciones, dijo su dueño Elon Musk ",elnorte,Neutro
5930,6/14/2022,Elon Musk quiere recortar el 10% de la plantilla de Tesla por un «mal presentimiento»   #socialmedia  #startup ,splendidum1,Negativo
5943,6/14/2022,que haya sido elon musk quien twitteó esto lo hace 10 veces mas gracioso ,anaalugonzalez,Neutro
6163,6/14/2022,Mercados Twitter sigue contando con su adquisición por parte de ElonMusk responsable,MercaFinanzas,Positivo
6291,6/14/2022,Sigan con sus creencias ideologías QUE por ley debes respetar son impuestas LG TV,ExtractsLiberty,Positivo
6295,6/14/2022,elonmusk teslaownersSV Pero Elon quién quiere traer hijos a este infierno mundial,fernadez116,Neutro
6296,6/14/2022,nada más con la Yubraska yubirizaida Reboyulexis Yackzuri pueden repoblar el planeta en un santiamén,g0briela,Neutro
6316,6/14/2022,elonmusk Lleven un par de Salvadoreños y listo,Alfonso44108042,Neutro
6321,6/14/2022,Un audio grabado durante una junta de trabajo confirma que México es uno de los países candidatos tesla elonmusk,la_entrepreneur,Neutro
6329,6/14/2022,3sbien elonmusk ghserrano PPathole teslaownersSV 7 BILLONES se individuos pero él piensa que nos vamos a extinguir pronto así por arte de magia No ve la sobre población de India China o varios países africanos cuyos habitantes viven en la extrema pobreza,Andy_InC,Negativo
6335,6/14/2022,SpaceNosey SpaceX elonmusk SpaceX debe separarse rápida y explícitamente de la marca personal de Elon Blanco y en botella lo que siempre se ha sabido Elon pone la pasta los demás el cerebro,Sargonelacadio,Positivo
6338,6/14/2022,elonmusk Solo con chistes secos Pudiendo cambiar el mundo mejor de una vez por todas,isra6969,Positivo
6342,6/14/2022,elonmusk Twitter España está censurando las cuentas de gente de derechas eso es propagar la cultura woke,alal_sp,Negativo
6343,6/14/2022,Necesitamos tener más hijos,eautecate,Negativo
6349,6/14/2022,WhiteHouse JoeBiden elonmusk championteam blueorigin JeffBezos NASA nsf usa usairforce SpaceForceDoD AirNatlGuard,workerpoor7,Neutro
6359,6/14/2022,TNTecno El CEO de Binance aportará US 500 millones a Elon Musk para ayudarlo a comprar Twitter,r3l_interesting,Neutro
6380,6/14/2022,Varios empleados han compartido una carta abierta en la que piden medidas para evitar que Elon Musk dañe la reputación de la empresa con sus tweets polémicos Y tienen muchos ejemplos,Hipertextual,Negativo
6387,6/14/2022,lazaro_dou No te enteras hay empresas buenas y malas que quieren enriquecerse como hay empresarios buenos y luego malos como el de Zara o Elon Musk si compra Twitter para dejar a Trump tuitear Globalismo malo imperialista y globalismo bueno social verde e inclusivo y así todo,Lvdvvig,Negativo
6400,6/14/2022,Inernacionales Destacado SpaceX La empresa del multimillonario de Elon Musk que fija su mirada en El Salvador Detalles,notindeslv,Neutro
6434,6/14/2022,Cada día me cae mejor Doy mi apoyo a toda colaboración Afro Americana refiriéndose a Elon Musk,pegasusQ2004,Positivo
6133,6/14/2022,EEUU ElonMusk dice que se inclina a votar por DeSantis en las elecciones presidenciales de 2024,15minutosUSA,Neutro
6153,6/14/2022,Tenemos la intención de cerrar la transacción indicó el presidente del consejo de administración de Twitter Bret Taylor al referirse a la venta de Twitter a ElonMusk,Revista_EyN,Neutro
6180,6/14/2022,elonmusk Hola ELON muchas gracias que podemos hacer para convertir la tierra infértil en fértil Para alguien que manda humanos al espacio no debe ser difícil,Chrisprogre,Positivo
6210,6/14/2022,Los empleados de SpaceX redactan una carta abierta a los ejecutivos de la compañía denunciando el comportamiento de elonmusk El comportamiento de Elon en público es una fuente frecuente de distracción y vergüenza para nosotros particularmente en las últimas semanas,SpaceNosey,Negativo
6215,6/14/2022,Pero los seres humanos estamos sobrepoblando la tierra Ajá Y que por nuestra culpa están cambiando los vientos en vez de ser algo cíclico si al caso Ajá Si usted cree que esto solo está sucediendo en USA es muy inocente e ingenuo de su parte,AvatthaNikehori,Neutro
6222,6/14/2022,todo este pendejo espacio desperdiciado ptm haz algo elonmusk,Jxvxt,Positivo
6228,6/14/2022,Model Q,lazpete,Neutro
6233,6/14/2022,elonmusk La historia la escriben en cuadernos y nos escribimos por correo electrónico pagamos con tarjeta electrónica biopago facial y táctil pago Movil telecajeros puntos de venta transferencias tenemos Android carros eléctricos blockchain La criptoeconomia avanza,doctorquintin,Positivo
6234,6/14/2022,elonmusk consultorio médico de los pobres Tu ayuda humanitaria es importante,doctorquintin,Negativo
6237,6/14/2022,santi_avila95 elonmusk Ayúdame Elon no te cuesta nada jajaj,gonzaloluengas_,Neutro
6252,6/14/2022,elonmusk ray4tesla Pobre hombre rico,Jos67762603,Negativo
6276,6/14/2022,Quizás así la gente entienda,jrdardonl,Neutro
6281,6/14/2022,SanchonaIdo elonmusk El Argentino que más matemáticas sabe,DatBoiDavid6,Positivo
6310,6/14/2022,SpaceNosey SpaceX elonmusk El nivel de crispación tiene que ser alto para llegar a este punto Pero creo que somos conocedores de un concepto llamado Elon Time y que las quejas tendrán más que ver en el trato que se le da a los empleados y la gran presión a la que se les somete no somos desechables,gandalfelgris20,Negativo
6330,6/14/2022,elonmusk Dispicable,berganator69,Negativo
6334,6/14/2022,gandalfelgris20 SpaceNosey SpaceX elonmusk Esto es más bien una cuestión de imagen y prestigio de Space X una empresa que trabaja en una industria que a lo largo de su historia se caracterizado por su seriedad y visión de futuro Esas salidas de tono de Elon como las del actual director de Rocosmos sobran totalmente,Sargonelacadio,Neutro
6344,6/14/2022,Para elonmusk público en el 2021 picos y fondos btc bitcoin,Jc2984,Neutro
6357,6/14/2022,Elon Musk y sus pendejadas como cristalización de una burguesía que ya no sabe qué hacer con las fuerzas productivas en su poder son un desastre en curso e in crescendo para la especie humana,UnCharalRojo,Negativo
6370,6/14/2022,Ni Elon Musk tiene esos lujos,Javieraog_,Neutro
6149,6/14/2022,ElonMusk acusó a la SEC de socavar su derecho constitucional a la libertad de expresión y de utilizar el decreto para lanzar investigaciones interminables e ilimitadas de su discurso,lajornadaonline,Neutro
6198,6/14/2022,elonmusk BillyM2k iglesialldm tlotwchurch LaLuzdelMundo NaasonJoaquinGarcia alvaradoisa Créditos a Univision,La_LuzDel_Mundo,Neutro
6214,6/14/2022,teslaownersSV elonmusk Escríbelo así Model S Long Range 5 000 increase Model 3 Long Range 2 000 increase Model X Long Range 6 000 increase Model Y Long Range 3 000 increase,vilodiaz,Neutro
6216,6/14/2022,elonmusk teslaownersSV Elaborate,savgecharmz,Neutro
6229,6/14/2022,elonmusk Manic_Marge Excelente,osakuleya99,Neutro
6268,6/14/2022,elonmusk se cabrea con los empleados por querer tener vida lo suyo es dormir en la oficina,EscribanoStudio,Negativo
6304,6/14/2022,DalasReview WarrenAshton2 elonmusk davidasinclair O te han robado la cuenta o eres muy tonto menudas 24h horas llevas Como sigas asi no te va a seguir ni tu madre,macarroTomatico,Negativo
6336,6/14/2022,JimmyJohns29 TwittaChicca ACTBrigitte elonmusk Bingo,Charlie19788,Neutro
6341,6/14/2022,Apúrate Elon Musk en cerrar la compra para emparejar esta cancha elonmusk,SergioB99111108,Positivo
6360,6/14/2022,Twitter ganó terreno en el mercado luego de un informe del wallstreetjournal de que Elon Musk reiterará su deseo de poseer la compañía en una asamblea general Musk amenazó con retirarse de su acuerdo de compra de Twitter acusando de retener información sobre cuentas de spam,VectorAnalisis,Positivo
6402,6/14/2022,mubrazip Ya que Elon Musk quiere mejorar Twitter podría echar a Dalas,lasagna_facha,Positivo
6406,6/14/2022,DenisNoDenisse TerrorRestMX Y que sería empezar de 0 Porque luego esa frasesita hasta Elon Musk la saca y no es como que ese wey halla empezado de 0 De hecho muchos ya andamos hartos de esa pinche frase que repiten casi como rezo,JulietaGCalder1,Positivo
6417,6/14/2022,MarvelEstrenos MarvelDato MarvelTendencia Si ofender pero estoy consumiendo más contenido de Disney que en los últimos 6 meses con Netflix Lo últimos que vi fueron lol juegos del calamar el timador de tinder Elon Musk y uno que otro documental Con Disney wanda Ironman guardianes avenger loki etc,Mario_NoBot,Neutro
6433,6/14/2022,Instalamos a Starlink internet por satélite do Elon Musk,Juba_Nerd,Neutro
6436,6/14/2022,elonmusk chino sigue siendo elon musk,BradWelton,Neutro
6468,6/16/2022,Broliku DalasReview nadie esta hablando de que pase mañana pero que esta claro que es el objetivo de la humanidad la nasa y spacex con el artemis program quieren llegar a marte por el 2030 y para la radiacion y otros problemas ya hay ideas,asderel00,Positivo
6139,6/14/2022,dummy_mx lopezdoriga Ya solo falta que nos siga ElonMusk,kritikoludiko,Positivo
6161,6/14/2022,DogelonMars DogelonMars Dogelon ELON NFT ELONMUSK ELON,apezoki,Negativo
6174,6/14/2022,elonmusk hola desde mexico mi admiración a tu trabajo,DeemianCorrea,Positivo
6178,6/14/2022,DraPatriciaDeNa elonmusk hay gente q cree q musk es de los buenos,GustavoGMunoz2,Negativo
6184,6/14/2022,elonmusk PPathole teslaownersSV Hoy es importante que los chicos tengan una base de aprenden algo pero nadie quieren hacerlo ni tampoco quieren trabajar estudiar en mi País Argentina como el resto del mundo no hay manos de Obras calificadas Yo que soy técnico eléctrico y trabajos en Obras no lo hay,CeferinoFernan1,Neutro
6250,6/14/2022,Estudio Fernandez Renati designs Rita House in Club de Campo los Pingüinos Buenos Aires Argentina architecture architect art Artist ArtistOnTwitter interiordesign Spacex NASA ElonMusk Tesla construction,ArchiEng22,Neutro
6262,6/14/2022,elonmusk hola Elon donde conviene capacitarse para aprender de emprendimiento Saludos desde Chile,Fabrixx24,Positivo
6278,6/14/2022,Que si cuando la cámara frontal escanea la retina de tu ojo percibe emociones SI YA SABIAMOS elonmusk,LVHPRO,Negativo
6303,6/14/2022,SpaceNosey SpaceX elonmusk En las películas de James Bond esto no pasaba,pjcvivo,Neutro
6322,6/14/2022,Destacado elonmusk pone su mirada en El Salvador,elsalvadornewSV,Neutro
6369,6/14/2022,RadioFreeTom Elon,iansdoodle,Neutro
6379,6/14/2022,Elon Musk ha explicado en una entrevista qué es en su opinión la clave para que Tesla valga mucho dinero o por el contrario cero,Hipertextual,Neutro
6381,6/14/2022,JuaanRivero14 Enzitosegui EntradasRiver_ Que boludo por favor no sabía que estaba hablando con Elon Musk Ahora te respondo No tener una tarifa parecida a los demás clubes de primera división,sumfortyonx,Neutro
6403,6/14/2022,0xDonPepe Maldito seas Estado de Elon,criptoluis,Negativo
6425,6/14/2022,ElHermanazazo Android solo Elon Musk puede darse esos lujos aqui uno tuitea desde su laptop con intel celeron 2 en ram e internet explorer,YugmiC,Negativo
6138,6/14/2022,El numerito que me aparece como celebración de twitter estos jiles lacayos de elonmusk capaz que tengan claro que fuimos 13 hermanos Recuerdas cuando te uniste a Twitter Yo sí MiAniversarioDeTwitter,Edorey,Neutro
6260,6/14/2022,litteraest Diariode_SMB disen_artepop elonmusk Jajaja Eso espero,jacquesoto01,Neutro
6283,6/14/2022,LOZ_0110 stillgray elonmusk Or vaccines,LittleWilly74,Neutro
6356,6/14/2022,Elon Musk SpaceX y Tesla son demandados por un importe de 258 mil millones de dólares por ser parte supuestamente de un esquema piramidal para respaldar la criptomoneda Dogecoin Bloomberg DOGE TSLA,ultimominutoOTC,Negativo
6371,6/14/2022,Empresa de Elon Musk podría iniciar operaciones en El Salvador,wexzioficial,Neutro
6384,6/14/2022,Sopaipa Te voy a copiar él link,Savelina11,Neutro
6395,6/14/2022,Elon no te vende un R12 modelo 80 se sabe,JonLord3,Neutro
6398,6/14/2022,Elon te estamos mirando a tí,RubensJavier,Neutro
6428,6/14/2022,Elon Musk ya votó por los republicanos y augura una ola roja masiva,meier_garcia,Neutro
6429,6/14/2022,Elon Musk pregunta por qué Twitter no toma medidas contra las amenazas de muerte a usuarios populares,LuisCarlos17f,Positivo
6453,6/14/2022,Demandan a Musk por valor de 258 000 millones de dólares por supuestamente ser parte de un fraude para calentar Dogecoin Eso sí es una demanda y no la de Johnny Depp,ContraInvest,Neutro
